TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,87900411,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,474805405.7
1,87900411,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0708652762501604
1,87900411,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.264325212474473
1,87900601,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2909200607.3
1,87900601,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1976191409.17
1,87900601,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2513033932.06
1,87900601,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1560267423.51
1,87900601,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],396166675.24
1,87900601,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],32584349.7100001
1,87900601,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,412712607.34
1,87900601,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.128769706146191
1,87900601,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.177621940905225
1,88038260,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],7066055865.39
1,88038260,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],3734388159.31
1,88038260,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],5833422084.36
1,88038260,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],2306201710.33
1,88038260,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1232633781.03
1,88038260,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],114306594.96
1,88038260,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1228438883.47
1,88038260,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0235353965175151
1,88038260,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.208808976056806
1,88043187,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1939690.15
1,88043187,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1199464.29
1,88043187,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],458977.98
1,88043187,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],384899.17
1,88043187,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1480712.17
1,88043187,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],9139.60999999999
1,88043187,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1479510.43
1,88043187,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00592027593884553
1,88043187,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.820610714988278
1,88099247,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3062060495.6
1,88099247,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1838552934.02
1,88099247,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2536290416.69
1,88099247,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1769731452.73
1,88099247,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],525770078.91
1,88099247,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],49346043.5
1,88099247,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,516698240.8
1,88099247,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0944051788612167
1,88099247,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.247908774650055
1,88183173,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1994606.02
1,88183173,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],806470.01
1,88183173,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],147941.09
1,88183173,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,88183173,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1846664.93
1,88183173,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],-103336.83
1,88183173,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1846664.93
1,88183173,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00556085180000684
1,88183173,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.7451998979832
1,88325113,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],34140313.95
1,88325113,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],13948551.51
1,88325113,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],13661453.9
1,88325113,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],11818534.18
1,88325113,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],20478860.05
1,88325113,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],914717.539999999
1,88325113,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,20461371.06
1,88325113,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0371865246844314
1,88325113,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.636184863295199
1,88471024,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2349554992.66
1,88471024,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1314533634.79
1,88471024,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2015776598.43
1,88471024,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1463659046.14
1,88471024,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],333778394.23
1,88471024,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],40631033.83
1,88471024,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,351741407.16
1,88471024,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0955063221906057
1,88471024,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.215500721952903
1,88530142,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1569797093.81
1,88530142,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],879929476.33
1,88530142,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1287743853.41
1,88530142,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],769332256.14
1,88530142,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],282053240.4
1,88530142,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],20810928.5
1,88530142,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,280052476.08
1,88530142,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0912767588339332
1,88530142,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.287949387145147
1,88894548,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],8329912572.31
1,88894548,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],4615894925.33
1,88894548,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],7318855165.08
1,88894548,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],4229140648.06
1,88894548,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1011057407.23
1,88894548,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],88663607.36
1,88894548,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,983348927.63
1,88894548,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.112856224562597
1,88894548,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.169122017585124
1,88952130,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],5444962.7
1,88952130,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2025241.28
1,88952130,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],473715.13
1,88952130,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,88952130,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],4971247.57
1,88952130,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],113946.54
1,88952130,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,4970003.88
1,88952130,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.013236599324345
1,88952130,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.960114687908802
1,89049738,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2538541361.51
1,89049738,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1597507390.87
1,89049738,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1984877251.71
1,89049738,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1303739615.23
1,89049738,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],553664109.8
1,89049738,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],44504516.55
1,89049738,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,555829396.93
1,89049738,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.135171124746146
1,89049738,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.311686019289284
1,89126130,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],5683723757.48
1,89126130,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1904216978.99
1,89126130,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],4616229709.48
1,89126130,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],3952353414.16
1,89126130,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1067494048.0
1,89126130,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],92852053.1399999
1,89126130,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1063299266.08
1,89126130,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0330764779887978
1,89126130,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.365413436834461
1,89280960,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],76684247.83
1,89280960,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],47648066.38
1,89280960,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],9255584.55
1,89280960,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],5489380.35
1,89280960,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],67428663.28
1,89280960,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],1978873.44
1,89280960,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,61841690.86
1,89280960,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.00358492817574943
1,89280960,202412,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.28913311704097
1,89468565,202412,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],4887153028.87
1,89468565,202412,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],2973317596.9
1,89468565,202412,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],4464614381.62
1,89468565,202412,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],3371018698.31
1,89468565,202412,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],422538647.25
1,89468565,202412,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],42045168.1299999
1,89468565,202412,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,494356178.17
1,89468565,202412,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.104674396305826
